LOCATION,SUBJECT,MEASURE,TIME,Value
PRT,VOLUNTARY,USD_CAP,1993,311.951
PRT,VOLUNTARY,USD_CAP,1994,326.583
PRT,VOLUNTARY,USD_CAP,1995,388.594
PRT,VOLUNTARY,USD_CAP,1996,389.675
PRT,VOLUNTARY,USD_CAP,1997,406.915
PRT,VOLUNTARY,USD_CAP,1998,405.511
PRT,VOLUNTARY,USD_CAP,1999,442.105
PRT,VOLUNTARY,USD_CAP,2000,472.399
PRT,VOLUNTARY,USD_CAP,2001,486.037
PRT,VOLUNTARY,USD_CAP,2002,491.303
PRT,VOLUNTARY,USD_CAP,2003,543.97
PRT,VOLUNTARY,USD_CAP,2004,589.76
PRT,VOLUNTARY,USD_CAP,2005,613.499
PRT,VOLUNTARY,USD_CAP,2006,675.012
PRT,VOLUNTARY,USD_CAP,2007,704.965
PRT,VOLUNTARY,USD_CAP,2008,754.36
PRT,VOLUNTARY,USD_CAP,2009,739.114
PRT,VOLUNTARY,USD_CAP,2010,764.476
PRT,VOLUNTARY,USD_CAP,2011,777.933
PRT,VOLUNTARY,USD_CAP,2012,807.616
PRT,VOLUNTARY,USD_CAP,2013,799.499
PRT,VOLUNTARY,USD_CAP,2014,831.286
PRT,VOLUNTARY,USD_CAP,2015,859.405
PRT,VOLUNTARY,USD_CAP,2016,1087.074
PRT,VOLUNTARY,USD_CAP,2017,1136.636
PRT,VOLUNTARY,USD_CAP,2018,1191.075
PRT,VOLUNTARY,USD_CAP,2019,1309.615
SVK,COMPULSORY,PC_GDP,1997,5.175
SVK,COMPULSORY,PC_GDP,1998,5.079
SVK,COMPULSORY,PC_GDP,1999,4.947
SVK,COMPULSORY,PC_GDP,2000,4.728
SVK,COMPULSORY,PC_GDP,2001,4.75
SVK,COMPULSORY,PC_GDP,2002,4.903
SVK,COMPULSORY,PC_GDP,2003,4.783
SVK,COMPULSORY,PC_GDP,2004,5.019
SVK,COMPULSORY,PC_GDP,2005,4.96
SVK,COMPULSORY,PC_GDP,2006,4.794
SVK,COMPULSORY,PC_GDP,2007,4.974
SVK,COMPULSORY,PC_GDP,2008,5.243
SVK,COMPULSORY,PC_GDP,2009,5.841
SVK,COMPULSORY,PC_GDP,2010,5.567
SVK,COMPULSORY,PC_GDP,2011,5.428
SVK,COMPULSORY,PC_GDP,2012,5.451
SVK,COMPULSORY,PC_GDP,2013,5.572
SVK,COMPULSORY,PC_GDP,2014,5.53
SVK,COMPULSORY,PC_GDP,2015,5.415
SVK,COMPULSORY,PC_GDP,2016,5.619
SVK,COMPULSORY,PC_GDP,2017,5.411
SVK,COMPULSORY,PC_GDP,2018,5.358
SVK,COMPULSORY,PC_GDP,2019,5.631
SVK,VOLUNTARY,PC_GDP,1997,0.47
SVK,VOLUNTARY,PC_GDP,1998,0.467
SVK,VOLUNTARY,PC_GDP,1999,0.586
SVK,VOLUNTARY,PC_GDP,2000,0.575
SVK,VOLUNTARY,PC_GDP,2001,0.581
SVK,VOLUNTARY,PC_GDP,2002,0.607
SVK,VOLUNTARY,PC_GDP,2003,0.665
SVK,VOLUNTARY,PC_GDP,2004,1.45
SVK,VOLUNTARY,PC_GDP,2005,1.628
SVK,VOLUNTARY,PC_GDP,2006,2.056
SVK,VOLUNTARY,PC_GDP,2007,2.203
SVK,VOLUNTARY,PC_GDP,2008,1.714
SVK,VOLUNTARY,PC_GDP,2009,2.107
SVK,VOLUNTARY,PC_GDP,2010,2.175
SVK,VOLUNTARY,PC_GDP,2011,1.929
SVK,VOLUNTARY,PC_GDP,2012,2.102
SVK,VOLUNTARY,PC_GDP,2013,1.937
SVK,VOLUNTARY,PC_GDP,2014,1.363
SVK,VOLUNTARY,PC_GDP,2015,1.378
SVK,VOLUNTARY,PC_GDP,2016,1.373
SVK,VOLUNTARY,PC_GDP,2017,1.358
SVK,VOLUNTARY,PC_GDP,2018,1.328
SVK,VOLUNTARY,PC_GDP,2019,1.301
SVK,COMPULSORY,PC_HEALTHXP,1997,91.678
SVK,COMPULSORY,PC_HEALTHXP,1998,91.586
SVK,COMPULSORY,PC_HEALTHXP,1999,89.409
SVK,COMPULSORY,PC_HEALTHXP,2000,89.161
SVK,COMPULSORY,PC_HEALTHXP,2001,89.094
SVK,COMPULSORY,PC_HEALTHXP,2002,88.983
SVK,COMPULSORY,PC_HEALTHXP,2003,87.787
SVK,COMPULSORY,PC_HEALTHXP,2004,77.579
SVK,COMPULSORY,PC_HEALTHXP,2005,75.286
SVK,COMPULSORY,PC_HEALTHXP,2006,69.983
SVK,COMPULSORY,PC_HEALTHXP,2007,69.3
SVK,COMPULSORY,PC_HEALTHXP,2008,75.363
SVK,COMPULSORY,PC_HEALTHXP,2009,73.487
SVK,COMPULSORY,PC_HEALTHXP,2010,71.908
SVK,COMPULSORY,PC_HEALTHXP,2011,73.78
SVK,COMPULSORY,PC_HEALTHXP,2012,72.169
SVK,COMPULSORY,PC_HEALTHXP,2013,74.205
SVK,COMPULSORY,PC_HEALTHXP,2014,80.227
SVK,COMPULSORY,PC_HEALTHXP,2015,79.716
SVK,COMPULSORY,PC_HEALTHXP,2016,80.36
SVK,COMPULSORY,PC_HEALTHXP,2017,79.939
SVK,COMPULSORY,PC_HEALTHXP,2018,80.134
SVK,COMPULSORY,PC_HEALTHXP,2019,81.23
SVK,VOLUNTARY,PC_HEALTHXP,1997,8.321
SVK,VOLUNTARY,PC_HEALTHXP,1998,8.414
SVK,VOLUNTARY,PC_HEALTHXP,1999,10.592
SVK,VOLUNTARY,PC_HEALTHXP,2000,10.839
SVK,VOLUNTARY,PC_HEALTHXP,2001,10.904
SVK,VOLUNTARY,PC_HEALTHXP,2002,11.017
SVK,VOLUNTARY,PC_HEALTHXP,2003,12.213
SVK,VOLUNTARY,PC_HEALTHXP,2004,22.421
SVK,VOLUNTARY,PC_HEALTHXP,2005,24.714
SVK,VOLUNTARY,PC_HEALTHXP,2006,30.017
SVK,VOLUNTARY,PC_HEALTHXP,2007,30.7
SVK,VOLUNTARY,PC_HEALTHXP,2008,24.637
SVK,VOLUNTARY,PC_HEALTHXP,2009,26.513
SVK,VOLUNTARY,PC_HEALTHXP,2010,28.092
SVK,VOLUNTARY,PC_HEALTHXP,2011,26.22
SVK,VOLUNTARY,PC_HEALTHXP,2012,27.831
SVK,VOLUNTARY,PC_HEALTHXP,2013,25.795
SVK,VOLUNTARY,PC_HEALTHXP,2014,19.773
SVK,VOLUNTARY,PC_HEALTHXP,2015,20.284
SVK,VOLUNTARY,PC_HEALTHXP,2016,19.64
SVK,VOLUNTARY,PC_HEALTHXP,2017,20.061
SVK,VOLUNTARY,PC_HEALTHXP,2018,19.866
SVK,VOLUNTARY,PC_HEALTHXP,2019,18.77
SVK,COMPULSORY,USD_CAP,1997,594.616
SVK,COMPULSORY,USD_CAP,1998,607.13
SVK,COMPULSORY,USD_CAP,1999,588.431
SVK,COMPULSORY,USD_CAP,2000,615.342
SVK,COMPULSORY,USD_CAP,2001,675.751
SVK,COMPULSORY,USD_CAP,2002,772.93
SVK,COMPULSORY,USD_CAP,2003,769.456
SVK,COMPULSORY,USD_CAP,2004,853.856
SVK,COMPULSORY,USD_CAP,2005,896.993
SVK,COMPULSORY,USD_CAP,2006,938.94
SVK,COMPULSORY,USD_CAP,2007,1097.579
SVK,COMPULSORY,USD_CAP,2008,1271.419
SVK,COMPULSORY,USD_CAP,2009,1332.662
SVK,COMPULSORY,USD_CAP,2010,1445.615
SVK,COMPULSORY,USD_CAP,2011,1456.986
SVK,COMPULSORY,USD_CAP,2012,1513.68
SVK,COMPULSORY,USD_CAP,2013,1598.158
SVK,COMPULSORY,USD_CAP,2014,1612.656
SVK,COMPULSORY,USD_CAP,2015,1641.877
SVK,COMPULSORY,USD_CAP,2016,1638.985
SVK,COMPULSORY,USD_CAP,2017,1637.456
SVK,COMPULSORY,USD_CAP,2018,1716.53
SVK,COMPULSORY,USD_CAP,2019,1911.872
SVK,VOLUNTARY,USD_CAP,1997,53.972
SVK,VOLUNTARY,USD_CAP,1998,55.78
SVK,VOLUNTARY,USD_CAP,1999,69.708
SVK,VOLUNTARY,USD_CAP,2000,74.805
SVK,VOLUNTARY,USD_CAP,2001,82.705
SVK,VOLUNTARY,USD_CAP,2002,95.696
SVK,VOLUNTARY,USD_CAP,2003,107.045
SVK,VOLUNTARY,USD_CAP,2004,246.765
SVK,VOLUNTARY,USD_CAP,2005,294.454
SVK,VOLUNTARY,USD_CAP,2006,402.737
SVK,VOLUNTARY,USD_CAP,2007,486.24
SVK,VOLUNTARY,USD_CAP,2008,415.639
SVK,VOLUNTARY,USD_CAP,2009,480.807
SVK,VOLUNTARY,USD_CAP,2010,564.762
SVK,VOLUNTARY,USD_CAP,2011,517.776
SVK,VOLUNTARY,USD_CAP,2012,583.721
SVK,VOLUNTARY,USD_CAP,2013,555.54
SVK,VOLUNTARY,USD_CAP,2014,397.454
SVK,VOLUNTARY,USD_CAP,2015,417.778
SVK,VOLUNTARY,USD_CAP,2016,400.559
SVK,VOLUNTARY,USD_CAP,2017,410.931
SVK,VOLUNTARY,USD_CAP,2018,425.549
SVK,VOLUNTARY,USD_CAP,2019,441.772
ESP,COMPULSORY,PC_GDP,1970,2.007
ESP,COMPULSORY,PC_GDP,1971,2.271
ESP,COMPULSORY,PC_GDP,1972,2.531
ESP,COMPULSORY,PC_GDP,1973,2.81
ESP,COMPULSORY,PC_GDP,1974,2.891
ESP,COMPULSORY,PC_GDP,1975,3.213
ESP,COMPULSORY,PC_GDP,1976,3.409
ESP,COMPULSORY,PC_GDP,1977,3.702
ESP,COMPULSORY,PC_GDP,1978,3.897
ESP,COMPULSORY,PC_GDP,1979,3.877
ESP,COMPULSORY,PC_GDP,1980,3.961
ESP,COMPULSORY,PC_GDP,1981,4.005
ESP,COMPULSORY,PC_GDP,1982,4.11
ESP,COMPULSORY,PC_GDP,1983,4.536
ESP,COMPULSORY,PC_GDP,1984,4.218
ESP,COMPULSORY,PC_GDP,1985,4.049
ESP,COMPULSORY,PC_GDP,1986,3.97
ESP,COMPULSORY,PC_GDP,1987,4.019
ESP,COMPULSORY,PC_GDP,1988,4.447
ESP,COMPULSORY,PC_GDP,1989,4.472
ESP,COMPULSORY,PC_GDP,1990,4.768
ESP,COMPULSORY,PC_GDP,1991,4.835
ESP,COMPULSORY,PC_GDP,1992,5.124
ESP,COMPULSORY,PC_GDP,1993,5.299
ESP,COMPULSORY,PC_GDP,1994,5.192
ESP,COMPULSORY,PC_GDP,1995,5.064
ESP,COMPULSORY,PC_GDP,1996,5.09
ESP,COMPULSORY,PC_GDP,1997,5.009
ESP,COMPULSORY,PC_GDP,1998,4.956
ESP,COMPULSORY,PC_GDP,1999,4.956
ESP,COMPULSORY,PC_GDP,2000,4.852
ESP,COMPULSORY,PC_GDP,2001,4.808
ESP,COMPULSORY,PC_GDP,2002,4.831
ESP,COMPULSORY,PC_GDP,2003,5.378
ESP,COMPULSORY,PC_GDP,2004,5.465
ESP,COMPULSORY,PC_GDP,2005,5.533
ESP,COMPULSORY,PC_GDP,2006,5.645
ESP,COMPULSORY,PC_GDP,2007,5.725
ESP,COMPULSORY,PC_GDP,2008,6.142
ESP,COMPULSORY,PC_GDP,2009,6.837
ESP,COMPULSORY,PC_GDP,2010,6.788
ESP,COMPULSORY,PC_GDP,2011,6.738
ESP,COMPULSORY,PC_GDP,2012,6.603
ESP,COMPULSORY,PC_GDP,2013,6.439
ESP,COMPULSORY,PC_GDP,2014,6.387
ESP,COMPULSORY,PC_GDP,2015,6.509
ESP,COMPULSORY,PC_GDP,2016,6.406
ESP,COMPULSORY,PC_GDP,2017,6.318
ESP,COMPULSORY,PC_GDP,2018,6.331
ESP,COMPULSORY,PC_GDP,2019,6.369
ESP,VOLUNTARY,PC_GDP,1970,1.13
ESP,VOLUNTARY,PC_GDP,1971,1.304
ESP,VOLUNTARY,PC_GDP,1972,1.241
ESP,VOLUNTARY,PC_GDP,1973,0.879
ESP,VOLUNTARY,PC_GDP,1974,1.126
ESP,VOLUNTARY,PC_GDP,1975,0.968
ESP,VOLUNTARY,PC_GDP,1976,1.246
ESP,VOLUNTARY,PC_GDP,1977,1.201
ESP,VOLUNTARY,PC_GDP,1978,1.043
ESP,VOLUNTARY,PC_GDP,1979,1.012
ESP,VOLUNTARY,PC_GDP,1980,0.993
ESP,VOLUNTARY,PC_GDP,1981,1.085
ESP,VOLUNTARY,PC_GDP,1982,1.072
ESP,VOLUNTARY,PC_GDP,1983,0.797
ESP,VOLUNTARY,PC_GDP,1984,0.928
ESP,VOLUNTARY,PC_GDP,1985,0.981
ESP,VOLUNTARY,PC_GDP,1986,1.021
ESP,VOLUNTARY,PC_GDP,1987,1.042
ESP,VOLUNTARY,PC_GDP,1988,1.181
ESP,VOLUNTARY,PC_GDP,1989,1.279
ESP,VOLUNTARY,PC_GDP,1990,1.316
ESP,VOLUNTARY,PC_GDP,1991,1.436
ESP,VOLUNTARY,PC_GDP,1992,1.521
ESP,VOLUNTARY,PC_GDP,1993,1.649
ESP,VOLUNTARY,PC_GDP,1994,1.682
ESP,VOLUNTARY,PC_GDP,1995,1.965
ESP,VOLUNTARY,PC_GDP,1996,1.962
ESP,VOLUNTARY,PC_GDP,1997,1.928
ESP,VOLUNTARY,PC_GDP,1998,1.936
ESP,VOLUNTARY,PC_GDP,1999,1.951
ESP,VOLUNTARY,PC_GDP,2000,1.947
ESP,VOLUNTARY,PC_GDP,2001,1.961
ESP,VOLUNTARY,PC_GDP,2002,1.969
ESP,VOLUNTARY,PC_GDP,2003,2.185
ESP,VOLUNTARY,PC_GDP,2004,2.194
ESP,VOLUNTARY,PC_GDP,2005,2.199
ESP,VOLUNTARY,PC_GDP,2006,2.184
ESP,VOLUNTARY,PC_GDP,2007,2.193
ESP,VOLUNTARY,PC_GDP,2008,2.239
ESP,VOLUNTARY,PC_GDP,2009,2.27
ESP,VOLUNTARY,PC_GDP,2010,2.33
ESP,VOLUNTARY,PC_GDP,2011,2.431
ESP,VOLUNTARY,PC_GDP,2012,2.554
ESP,VOLUNTARY,PC_GDP,2013,2.629
ESP,VOLUNTARY,PC_GDP,2014,2.703
ESP,VOLUNTARY,PC_GDP,2015,2.618
ESP,VOLUNTARY,PC_GDP,2016,2.547
ESP,VOLUNTARY,PC_GDP,2017,2.624
ESP,VOLUNTARY,PC_GDP,2018,2.662
ESP,VOLUNTARY,PC_GDP,2019,2.63
ESP,COMPULSORY,PC_HEALTHXP,1970,63.969
ESP,COMPULSORY,PC_HEALTHXP,1971,63.528
ESP,COMPULSORY,PC_HEALTHXP,1972,67.103
ESP,COMPULSORY,PC_HEALTHXP,1973,76.169
ESP,COMPULSORY,PC_HEALTHXP,1974,71.974
ESP,COMPULSORY,PC_HEALTHXP,1975,76.854
ESP,COMPULSORY,PC_HEALTHXP,1976,73.233
ESP,COMPULSORY,PC_HEALTHXP,1977,75.499
ESP,COMPULSORY,PC_HEALTHXP,1978,78.884
ESP,COMPULSORY,PC_HEALTHXP,1979,79.296
ESP,COMPULSORY,PC_HEALTHXP,1980,79.957
ESP,COMPULSORY,PC_HEALTHXP,1981,78.684
ESP,COMPULSORY,PC_HEALTHXP,1982,79.319
ESP,COMPULSORY,PC_HEALTHXP,1983,85.061
ESP,COMPULSORY,PC_HEALTHXP,1984,81.971
ESP,COMPULSORY,PC_HEALTHXP,1985,80.493
ESP,COMPULSORY,PC_HEALTHXP,1986,79.541
ESP,COMPULSORY,PC_HEALTHXP,1987,79.41
ESP,COMPULSORY,PC_HEALTHXP,1988,79.019
ESP,COMPULSORY,PC_HEALTHXP,1989,77.758
ESP,COMPULSORY,PC_HEALTHXP,1990,78.365
ESP,COMPULSORY,PC_HEALTHXP,1991,77.099
ESP,COMPULSORY,PC_HEALTHXP,1992,77.109
ESP,COMPULSORY,PC_HEALTHXP,1993,76.267
ESP,COMPULSORY,PC_HEALTHXP,1994,75.535
ESP,COMPULSORY,PC_HEALTHXP,1995,72.039
ESP,COMPULSORY,PC_HEALTHXP,1996,72.184
ESP,COMPULSORY,PC_HEALTHXP,1997,72.211
ESP,COMPULSORY,PC_HEALTHXP,1998,71.909
ESP,COMPULSORY,PC_HEALTHXP,1999,71.752
ESP,COMPULSORY,PC_HEALTHXP,2000,71.358
ESP,COMPULSORY,PC_HEALTHXP,2001,71.029
ESP,COMPULSORY,PC_HEALTHXP,2002,71.04
ESP,COMPULSORY,PC_HEALTHXP,2003,71.106
ESP,COMPULSORY,PC_HEALTHXP,2004,71.352
ESP,COMPULSORY,PC_HEALTHXP,2005,71.556
ESP,COMPULSORY,PC_HEALTHXP,2006,72.1
ESP,COMPULSORY,PC_HEALTHXP,2007,72.302
ESP,COMPULSORY,PC_HEALTHXP,2008,73.283
ESP,COMPULSORY,PC_HEALTHXP,2009,75.071
ESP,COMPULSORY,PC_HEALTHXP,2010,74.444
ESP,COMPULSORY,PC_HEALTHXP,2011,73.486
ESP,COMPULSORY,PC_HEALTHXP,2012,72.111
ESP,COMPULSORY,PC_HEALTHXP,2013,71.008
ESP,COMPULSORY,PC_HEALTHXP,2014,70.266
ESP,COMPULSORY,PC_HEALTHXP,2015,71.317
ESP,COMPULSORY,PC_HEALTHXP,2016,71.554
ESP,COMPULSORY,PC_HEALTHXP,2017,70.653
ESP,COMPULSORY,PC_HEALTHXP,2018,70.403
ESP,COMPULSORY,PC_HEALTHXP,2019,70.776
ESP,VOLUNTARY,PC_HEALTHXP,1970,36.029
ESP,VOLUNTARY,PC_HEALTHXP,1971,36.472
ESP,VOLUNTARY,PC_HEALTHXP,1972,32.897
ESP,VOLUNTARY,PC_HEALTHXP,1973,23.832
ESP,VOLUNTARY,PC_HEALTHXP,1974,28.026
ESP,VOLUNTARY,PC_HEALTHXP,1975,23.147
ESP,VOLUNTARY,PC_HEALTHXP,1976,26.767
ESP,VOLUNTARY,PC_HEALTHXP,1977,24.501
ESP,VOLUNTARY,PC_HEALTHXP,1978,21.116
ESP,VOLUNTARY,PC_HEALTHXP,1979,20.704
ESP,VOLUNTARY,PC_HEALTHXP,1980,20.043
ESP,VOLUNTARY,PC_HEALTHXP,1981,21.316
ESP,VOLUNTARY,PC_HEALTHXP,1982,20.681
ESP,VOLUNTARY,PC_HEALTHXP,1983,14.939
ESP,VOLUNTARY,PC_HEALTHXP,1984,18.029
ESP,VOLUNTARY,PC_HEALTHXP,1985,19.507
ESP,VOLUNTARY,PC_HEALTHXP,1986,20.459
ESP,VOLUNTARY,PC_HEALTHXP,1987,20.59
ESP,VOLUNTARY,PC_HEALTHXP,1988,20.981
ESP,VOLUNTARY,PC_HEALTHXP,1989,22.242
ESP,VOLUNTARY,PC_HEALTHXP,1990,21.635
ESP,VOLUNTARY,PC_HEALTHXP,1991,22.901
ESP,VOLUNTARY,PC_HEALTHXP,1992,22.891
ESP,VOLUNTARY,PC_HEALTHXP,1993,23.733
ESP,VOLUNTARY,PC_HEALTHXP,1994,24.465
ESP,VOLUNTARY,PC_HEALTHXP,1995,27.961
ESP,VOLUNTARY,PC_HEALTHXP,1996,27.816
ESP,VOLUNTARY,PC_HEALTHXP,1997,27.789
ESP,VOLUNTARY,PC_HEALTHXP,1998,28.091
ESP,VOLUNTARY,PC_HEALTHXP,1999,28.248
ESP,VOLUNTARY,PC_HEALTHXP,2000,28.642
ESP,VOLUNTARY,PC_HEALTHXP,2001,28.971
ESP,VOLUNTARY,PC_HEALTHXP,2002,28.96
ESP,VOLUNTARY,PC_HEALTHXP,2003,28.894
ESP,VOLUNTARY,PC_HEALTHXP,2004,28.648
ESP,VOLUNTARY,PC_HEALTHXP,2005,28.444
ESP,VOLUNTARY,PC_HEALTHXP,2006,27.9
ESP,VOLUNTARY,PC_HEALTHXP,2007,27.698
ESP,VOLUNTARY,PC_HEALTHXP,2008,26.717
ESP,VOLUNTARY,PC_HEALTHXP,2009,24.929
ESP,VOLUNTARY,PC_HEALTHXP,2010,25.556
ESP,VOLUNTARY,PC_HEALTHXP,2011,26.514
ESP,VOLUNTARY,PC_HEALTHXP,2012,27.889
ESP,VOLUNTARY,PC_HEALTHXP,2013,28.992
ESP,VOLUNTARY,PC_HEALTHXP,2014,29.734
ESP,VOLUNTARY,PC_HEALTHXP,2015,28.683
ESP,VOLUNTARY,PC_HEALTHXP,2016,28.446
ESP,VOLUNTARY,PC_HEALTHXP,2017,29.347
ESP,VOLUNTARY,PC_HEALTHXP,2018,29.597
ESP,VOLUNTARY,PC_HEALTHXP,2019,29.224
ESP,COMPULSORY,USD_CAP,1970,53.019
ESP,COMPULSORY,USD_CAP,1971,64.841
ESP,COMPULSORY,USD_CAP,1972,80.62
ESP,COMPULSORY,USD_CAP,1973,100.973
ESP,COMPULSORY,USD_CAP,1974,117.83
ESP,COMPULSORY,USD_CAP,1975,142.484
ESP,COMPULSORY,USD_CAP,1976,162.57
ESP,COMPULSORY,USD_CAP,1977,190.745
ESP,COMPULSORY,USD_CAP,1978,218.203
ESP,COMPULSORY,USD_CAP,1979,235.169
ESP,COMPULSORY,USD_CAP,1980,263.865
ESP,COMPULSORY,USD_CAP,1981,283.613
ESP,COMPULSORY,USD_CAP,1982,308.321
ESP,COMPULSORY,USD_CAP,1983,357.464
ESP,COMPULSORY,USD_CAP,1984,351.651
ESP,COMPULSORY,USD_CAP,1985,357.784
ESP,COMPULSORY,USD_CAP,1986,374.998
ESP,COMPULSORY,USD_CAP,1987,414.081
ESP,COMPULSORY,USD_CAP,1988,503.393
ESP,COMPULSORY,USD_CAP,1989,554.082
ESP,COMPULSORY,USD_CAP,1990,643.368
ESP,COMPULSORY,USD_CAP,1991,692.254
ESP,COMPULSORY,USD_CAP,1992,755.292
ESP,COMPULSORY,USD_CAP,1993,784.048
ESP,COMPULSORY,USD_CAP,1994,794.571
ESP,COMPULSORY,USD_CAP,1995,810.846
ESP,COMPULSORY,USD_CAP,1996,851.246
ESP,COMPULSORY,USD_CAP,1997,888.835
ESP,COMPULSORY,USD_CAP,1998,935.84
ESP,COMPULSORY,USD_CAP,1999,983.17
ESP,COMPULSORY,USD_CAP,2000,1087.035
ESP,COMPULSORY,USD_CAP,2001,1161.142
ESP,COMPULSORY,USD_CAP,2002,1281.214
ESP,COMPULSORY,USD_CAP,2003,1432.827
ESP,COMPULSORY,USD_CAP,2004,1514.957
ESP,COMPULSORY,USD_CAP,2005,1583.149
ESP,COMPULSORY,USD_CAP,2006,1724.989
ESP,COMPULSORY,USD_CAP,2007,1795.754
ESP,COMPULSORY,USD_CAP,2008,1957.982
ESP,COMPULSORY,USD_CAP,2009,2064.354
ESP,COMPULSORY,USD_CAP,2010,2036.944
ESP,COMPULSORY,USD_CAP,2011,2009.197
ESP,COMPULSORY,USD_CAP,2012,1967.883
ESP,COMPULSORY,USD_CAP,2013,1962.851
ESP,COMPULSORY,USD_CAP,2014,2008.247
ESP,COMPULSORY,USD_CAP,2015,2154.123
ESP,COMPULSORY,USD_CAP,2016,2253.044
ESP,COMPULSORY,USD_CAP,2017,2347.344
ESP,COMPULSORY,USD_CAP,2018,2414.69
ESP,COMPULSORY,USD_CAP,2019,2559.598
ESP,VOLUNTARY,USD_CAP,1970,29.862
ESP,VOLUNTARY,USD_CAP,1971,37.226
ESP,VOLUNTARY,USD_CAP,1972,39.524
ESP,VOLUNTARY,USD_CAP,1973,31.593
ESP,VOLUNTARY,USD_CAP,1974,45.883
ESP,VOLUNTARY,USD_CAP,1975,42.913
ESP,VOLUNTARY,USD_CAP,1976,59.419
ESP,VOLUNTARY,USD_CAP,1977,61.901
ESP,VOLUNTARY,USD_CAP,1978,58.409
ESP,VOLUNTARY,USD_CAP,1979,61.402
ESP,VOLUNTARY,USD_CAP,1980,66.145
ESP,VOLUNTARY,USD_CAP,1981,76.831
ESP,VOLUNTARY,USD_CAP,1982,80.389
ESP,VOLUNTARY,USD_CAP,1983,62.779
ESP,VOLUNTARY,USD_CAP,1984,77.345
ESP,VOLUNTARY,USD_CAP,1985,86.705
ESP,VOLUNTARY,USD_CAP,1986,96.453
ESP,VOLUNTARY,USD_CAP,1987,107.365
ESP,VOLUNTARY,USD_CAP,1988,133.657
ESP,VOLUNTARY,USD_CAP,1989,158.495
ESP,VOLUNTARY,USD_CAP,1990,177.617
ESP,VOLUNTARY,USD_CAP,1991,205.627
ESP,VOLUNTARY,USD_CAP,1992,224.215
ESP,VOLUNTARY,USD_CAP,1993,243.98
ESP,VOLUNTARY,USD_CAP,1994,257.357
ESP,VOLUNTARY,USD_CAP,1995,314.713
ESP,VOLUNTARY,USD_CAP,1996,328.026
ESP,VOLUNTARY,USD_CAP,1997,342.056
ESP,VOLUNTARY,USD_CAP,1998,365.588
ESP,VOLUNTARY,USD_CAP,1999,387.057
ESP,VOLUNTARY,USD_CAP,2000,436.321
ESP,VOLUNTARY,USD_CAP,2001,473.594
ESP,VOLUNTARY,USD_CAP,2002,522.286
ESP,VOLUNTARY,USD_CAP,2003,582.22
ESP,VOLUNTARY,USD_CAP,2004,608.253
ESP,VOLUNTARY,USD_CAP,2005,629.327
ESP,VOLUNTARY,USD_CAP,2006,667.507
ESP,VOLUNTARY,USD_CAP,2007,687.931
ESP,VOLUNTARY,USD_CAP,2008,713.833
ESP,VOLUNTARY,USD_CAP,2009,685.526
ESP,VOLUNTARY,USD_CAP,2010,699.268
ESP,VOLUNTARY,USD_CAP,2011,724.934
ESP,VOLUNTARY,USD_CAP,2012,761.095
ESP,VOLUNTARY,USD_CAP,2013,801.417
ESP,VOLUNTARY,USD_CAP,2014,849.82
ESP,VOLUNTARY,USD_CAP,2015,866.352
ESP,VOLUNTARY,USD_CAP,2016,895.674
ESP,VOLUNTARY,USD_CAP,2017,975.025
ESP,VOLUNTARY,USD_CAP,2018,1015.108
ESP,VOLUNTARY,USD_CAP,2019,1056.861
SWE,COMPULSORY,PC_GDP,1970,4.584
SWE,COMPULSORY,PC_GDP,1971,5.026
SWE,COMPULSORY,PC_GDP,1972,5.115
SWE,COMPULSORY,PC_GDP,1973,5.073
SWE,COMPULSORY,PC_GDP,1974,5.543
SWE,COMPULSORY,PC_GDP,1975,5.817
SWE,COMPULSORY,PC_GDP,1976,6.071
SWE,COMPULSORY,PC_GDP,1977,6.84
SWE,COMPULSORY,PC_GDP,1978,6.898
SWE,COMPULSORY,PC_GDP,1979,6.812
SWE,COMPULSORY,PC_GDP,1980,7.165
SWE,COMPULSORY,PC_GDP,1981,7.201
SWE,COMPULSORY,PC_GDP,1982,7.257
SWE,COMPULSORY,PC_GDP,1983,7.167
SWE,COMPULSORY,PC_GDP,1984,6.999
SWE,COMPULSORY,PC_GDP,1985,6.538
SWE,COMPULSORY,PC_GDP,1986,6.338
SWE,COMPULSORY,PC_GDP,1987,6.412
SWE,COMPULSORY,PC_GDP,1988,6.308
SWE,COMPULSORY,PC_GDP,1989,6.373
SWE,COMPULSORY,PC_GDP,1990,5.739
SWE,COMPULSORY,PC_GDP,1991,5.604
SWE,COMPULSORY,PC_GDP,1992,6.525
SWE,COMPULSORY,PC_GDP,1993,6.748
SWE,COMPULSORY,PC_GDP,1994,6.397
SWE,COMPULSORY,PC_GDP,1995,6.285
SWE,COMPULSORY,PC_GDP,1996,6.5
SWE,COMPULSORY,PC_GDP,1997,6.243
SWE,COMPULSORY,PC_GDP,1998,6.299
SWE,COMPULSORY,PC_GDP,1999,6.332
SWE,COMPULSORY,PC_GDP,2000,6.303
SWE,COMPULSORY,PC_GDP,2001,6.527
SWE,COMPULSORY,PC_GDP,2002,6.818
SWE,COMPULSORY,PC_GDP,2003,6.957
SWE,COMPULSORY,PC_GDP,2004,6.766
SWE,COMPULSORY,PC_GDP,2005,6.75
SWE,COMPULSORY,PC_GDP,2006,6.677
SWE,COMPULSORY,PC_GDP,2007,6.642
SWE,COMPULSORY,PC_GDP,2008,6.802
